CustomerID,Recency,Frequency,Monetary,Num_Returns,Return_Value,Return_Freq_Rate,Return_Value_Rate,Avg_Unit_Price,Max_Unit_Price,Num_Products,Price_Bucket,High_Value_Buyer,Adjusted_CLV,CLV_Gross,CLV_True,Return_Loss,Log_CLV_True,R_Score,F_Score,M_Score,RFM_Score,Avg_Order_Value,Revenue_Per_Day,Return_Damage,Segment,Cluster,Persona
13555,74,4,4149.28,0,0.0,0.0,0.0,2.39,12.75,128,Low,0,4149.28,16597.12,16597.12,0.0,9.71704471491898,2,4,5,11,1037.32,14.1614,0.0,Loyal,0,Regular Buyers
13557,28,2,584.06,0,0.0,0.0,0.0,1.48,4.95,31,Low,0,584.06,1168.12,1168.12,0.0,7.064006608042908,4,2,3,9,292.03,1.7229,0.0,Potential,0,Regular Buyers
13558,6,4,605.06,0,0.0,0.0,0.0,2.21,12.75,123,Low,0,605.06,2420.24,2420.24,0.0,7.792035084614587,5,4,3,12,151.26,1.6761,0.0,Loyal,0,Regular Buyers
13560,7,1,174.37,0,0.0,0.0,0.0,2.99,5.95,32,Mid,0,174.37,174.37,174.37,0.0,5.166898027681201,5,1,1,7,174.37,0.4844,0.0,Potential,0,Regular Buyers
13561,216,1,141.86,0,0.0,0.0,0.0,3.55,12.75,14,High,0,141.86,141.86,141.86,0.0,4.961865129726826,1,1,1,3,141.86,0.9395,0.0,Lost,0,Regular Buyers
13562,82,3,1799.33,0,0.0,0.0,0.0,3.84,8.25,50,High,1,1799.33,5397.99,5397.99,0.0,8.593967178021721,2,3,4,9,599.78,6.3134,0.0,Potential,0,Regular Buyers
13563,84,2,777.53,0,0.0,0.0,0.0,8.51,165.0,49,High,1,777.53,1555.06,1555.06,0.0,7.349912264406214,2,2,3,7,388.76,2.7475,0.0,Potential,0,Regular Buyers
13564,144,3,1749.02,2,1101.28,0.6667,0.6297,10.25,550.64,68,High,1,647.74,5247.0599999999995,1943.22,3303.8399999999992,7.572616147341567,2,3,4,9,583.01,7.8431,0.6445,Potential,0,Regular Buyers
13565,19,2,240.22,0,0.0,0.0,0.0,1.72,5.95,35,Low,0,240.22,480.44,480.44,0.0,6.176781612881735,4,2,1,7,120.11,0.6903,0.0,Potential,0,Regular Buyers
13566,41,2,874.71,0,0.0,0.0,0.0,1.89,9.95,134,Low,0,874.71,1749.42,1749.42,0.0,7.4676110381221665,3,2,3,8,437.36,2.6832,0.0,Potential,0,Regular Buyers
13568,173,1,192.85,0,0.0,0.0,0.0,3.0,9.95,41,Mid,0,192.85,192.85,192.85,0.0,5.267084664116938,2,1,1,4,192.85,0.9941,0.0,Lost,0,Regular Buyers
13569,17,2,373.75,0,0.0,0.0,0.0,3.15,16.95,73,Mid,0,373.75,747.5,747.5,0.0,6.618071203859683,4,2,2,8,186.88,1.0679,0.0,Potential,0,Regular Buyers
13570,243,1,239.49,0,0.0,0.0,0.0,2.1,9.95,27,Low,0,239.49,239.49,239.49,0.0,5.482678508639762,1,1,1,3,239.49,1.9314,0.0,Lost,0,Regular Buyers
13571,13,12,2092.32,0,0.0,0.0,0.0,1.73,19.95,157,Low,0,2092.32,25107.840000000004,25107.840000000004,0.0,10.13097525435016,5,5,5,15,174.36,5.9105,0.0,Champion,0,Regular Buyers
13572,206,1,1384.25,0,0.0,0.0,0.0,4.5,12.5,32,High,1,1384.25,1384.25,1384.25,0.0,7.233635907747459,1,1,4,6,1384.25,8.5978,0.0,At-Risk,0,Regular Buyers
13573,50,2,294.4,0,0.0,0.0,0.0,3.55,12.5,24,High,0,294.4,588.8,588.8,0.0,6.379783496381176,3,2,2,7,147.2,0.9287,0.0,Potential,0,Regular Buyers
13575,23,5,732.07,0,0.0,0.0,0.0,2.15,10.4,41,Low,0,732.07,3660.3500000000004,3660.3500000000004,0.0,8.205587210845083,4,4,3,11,146.41,2.1281,0.0,Loyal,0,Regular Buyers
13576,10,18,6717.34,2,14.04,0.1111,0.0021,3.22,16.95,78,Mid,0,6703.3,120912.12,120659.40000000001,252.7199999999866,11.70073526708954,5,5,5,15,373.19,18.8161,0.0457,Champion,1,Champion Buyers
13577,25,4,1687.6,1,29.3,0.25,0.0174,3.09,12.5,61,Mid,0,1658.3,6750.4,6633.2,117.19999999999982,8.79999336677641,4,4,4,12,421.9,4.9345,0.1104,Loyal,0,Regular Buyers
13579,15,2,467.04,0,0.0,0.0,0.0,4.26,8.95,19,High,1,467.04,934.08,934.08,0.0,6.8406320871258375,4,2,2,8,233.52,1.3268,0.0,Potential,0,Regular Buyers
13581,309,1,118.0,0,0.0,0.0,0.0,4.48,10.65,10,High,1,118.0,118.0,118.0,0.0,4.77912349311153,1,1,1,3,118.0,2.0345,0.0,Lost,0,Regular Buyers
13583,156,1,781.03,0,0.0,0.0,0.0,2.01,9.95,53,Low,0,781.03,781.03,781.03,0.0,6.661893102980819,2,1,3,6,781.03,3.7016,0.0,At-Risk,0,Regular Buyers
13584,307,1,142.4,0,0.0,0.0,0.0,4.16,10.95,24,High,1,142.4,142.4,142.4,0.0,4.96563792816552,1,1,1,3,142.4,2.3733,0.0,Lost,0,Regular Buyers
13587,64,1,712.4,2,365.4,2.0,0.5129,6.64,24.95,8,High,1,347.0,712.4,347.0,365.4,5.8522024797744745,3,1,3,7,712.4,2.3512,1.1077,Potential,-1,Extreme Returner
13588,16,9,2478.95,4,33.83,0.4444,0.0136,1.38,16.95,131,Low,0,2445.12,22310.55,22006.079999999998,304.47000000000116,9.999119498749907,4,5,5,14,275.44,7.0625,0.1859,Champion,0,Regular Buyers
13589,15,2,379.65,0,0.0,0.0,0.0,6.7,25.0,21,High,1,379.65,759.3,759.3,0.0,6.633713092234391,4,2,2,8,189.82,1.0786,0.0,Potential,0,Regular Buyers
13590,11,6,1981.92,1,5.8,0.1667,0.0029,1.85,12.75,70,Low,0,1976.12,11891.52,11856.72,34.80000000000109,9.380734411237642,5,5,4,14,330.32,5.5672,0.0684,Champion,0,Regular Buyers
13591,65,3,1117.13,0,0.0,0.0,0.0,3.98,12.75,56,High,1,1117.13,3351.3900000000003,3351.3900000000003,0.0,8.117428803282705,3,3,4,10,372.38,3.6991,0.0,Loyal,0,Regular Buyers
13592,36,4,247.96,0,0.0,0.0,0.0,6.26,16.95,15,High,1,247.96,991.84,991.84,0.0,6.900569523167412,3,4,1,8,61.99,0.7491,0.0,Potential,0,Regular Buyers
13593,108,5,2037.08,1,46.8,0.2,0.023,4.37,12.75,77,High,1,1990.28,10185.4,9951.4,234.0,9.205569007097292,2,4,4,10,407.42,7.8652,0.0938,Loyal,0,Regular Buyers
13594,53,1,396.97,0,0.0,0.0,0.0,1.6,4.95,26,Low,0,396.97,396.97,396.97,0.0,5.986376625559036,3,1,2,6,396.97,1.2642,0.0,At-Risk,0,Regular Buyers
13596,6,2,697.04,0,0.0,0.0,0.0,2.28,12.75,133,Low,0,697.04,1394.08,1394.08,0.0,7.240707040281402,5,2,3,10,348.52,1.9309,0.0,Loyal,0,Regular Buyers
13598,47,1,180.17,1,12.75,1.0,0.0708,3.36,12.75,33,Mid,0,167.42,180.17,167.42,12.75,5.126460859601846,3,1,1,5,180.17,0.563,0.4425,At-Risk,0,Regular Buyers
13599,1,21,5153.67,12,123.07,0.5714,0.0239,2.8,39.95,171,Mid,0,5030.6,108227.07,105642.6,2584.470000000001,11.567826443831184,5,5,5,15,245.41,14.0811,0.2429,Champion,1,Champion Buyers
13600,312,1,219.52,0,0.0,0.0,0.0,3.06,14.95,19,Mid,0,219.52,219.52,219.52,0.0,5.395988393721483,1,1,1,3,219.52,3.9913,0.0,Lost,0,Regular Buyers
13601,45,2,693.32,0,0.0,0.0,0.0,1.86,6.75,90,Low,0,693.32,1386.64,1386.64,0.0,7.235359741431337,3,2,3,8,346.66,2.1532,0.0,Potential,0,Regular Buyers
13602,65,1,428.89,0,0.0,0.0,0.0,2.06,4.95,23,Low,0,428.89,428.89,428.89,0.0,6.063529362008149,3,1,2,6,428.89,1.4202,0.0,At-Risk,0,Regular Buyers
13603,26,1,164.34,0,0.0,0.0,0.0,2.11,8.95,27,Low,0,164.34,164.34,164.34,0.0,5.108003959824529,4,1,1,6,164.34,0.4819,0.0,At-Risk,0,Regular Buyers
13606,29,3,280.54,0,0.0,0.0,0.0,2.27,14.95,40,Low,0,280.54,841.6200000000001,841.6200000000001,0.0,6.736516085318288,4,3,2,9,93.51,0.83,0.0,Potential,0,Regular Buyers
13607,40,1,678.01,0,0.0,0.0,0.0,3.15,12.75,93,Mid,0,678.01,678.01,678.01,0.0,6.520635854990748,3,1,3,7,678.01,2.0734,0.0,Potential,0,Regular Buyers
13610,12,7,1131.88,2,16.45,0.2857,0.0145,2.88,24.95,165,Mid,0,1115.43,7923.160000000001,7808.01,115.15000000000055,8.963033474235552,5,5,4,14,161.7,3.1884,0.123,Champion,0,Regular Buyers
13611,89,3,1171.8,1,13.6,0.3333,0.0116,2.35,7.95,67,Low,0,1158.2,3515.3999999999996,3474.6000000000004,40.79999999999927,8.15352240496505,2,3,4,9,390.6,4.2151,0.1403,Potential,0,Regular Buyers
13614,24,4,1610.46,0,0.0,0.0,0.0,3.77,16.95,171,High,0,1610.46,6441.84,6441.84,0.0,8.770724715678035,4,4,4,12,402.62,4.6952,0.0,Loyal,0,Regular Buyers
13615,319,1,417.69,1,17.7,1.0,0.0424,3.39,7.95,23,Mid,0,399.99,417.69,399.99,17.69999999999999,5.99393648933976,1,1,2,4,417.69,8.7019,0.4254,Lost,0,Regular Buyers
13617,40,3,544.18,0,0.0,0.0,0.0,2.79,12.75,31,Mid,0,544.18,1632.54,1632.54,0.0,7.398504718038531,3,3,3,9,181.39,1.6642,0.0,Potential,0,Regular Buyers
13618,174,1,177.34,0,0.0,0.0,0.0,1.04,2.95,13,Low,0,177.34,177.34,177.34,0.0,5.183691840706733,2,1,1,4,177.34,0.9189,0.0,Lost,0,Regular Buyers
13621,117,1,213.85,0,0.0,0.0,0.0,1.13,4.95,19,Low,0,213.85,213.85,213.85,0.0,5.3699401102210045,2,1,1,4,213.85,0.8554,0.0,Lost,0,Regular Buyers
13623,31,5,747.78,2,75.34,0.4,0.1008,3.59,14.95,75,High,0,672.44,3738.8999999999996,3362.2000000000003,376.69999999999936,8.120648180682632,4,4,3,11,149.56,2.2255,0.2205,Loyal,0,Regular Buyers
13626,253,1,257.23,0,0.0,0.0,0.0,2.14,7.95,19,Low,0,257.23,257.23,257.23,0.0,5.5538506606638975,1,1,2,4,257.23,2.2564,0.0,Lost,0,Regular Buyers
13627,59,5,1638.47,2,14.45,0.4,0.0088,2.97,14.95,84,Mid,0,1624.02,8192.35,8120.1,72.25,9.002220891961061,3,4,4,11,327.69,5.3197,0.1653,Loyal,0,Regular Buyers
13629,23,11,7792.36,0,0.0,0.0,0.0,2.32,12.75,28,Low,0,7792.36,85715.95999999999,85715.95999999999,0.0,11.35880598465626,4,5,5,14,708.4,22.6522,0.0,Champion,1,Champion Buyers
13630,5,7,2031.78,4,36.1,0.5714,0.0178,2.0,8.5,51,Low,0,1995.68,14222.46,13969.76,252.6999999999989,9.54472185306188,5,5,4,14,290.25,5.6127,0.2392,Champion,0,Regular Buyers
13631,100,11,3070.42,1,48.65,0.0909,0.0158,6.16,8.5,6,High,1,3021.77,33774.62,33239.47,535.1500000000015,10.411523388460276,2,5,5,12,279.13,11.4997,0.0458,Loyal,0,Regular Buyers
13632,25,5,2121.27,1,4.25,0.2,0.002,3.17,12.75,121,Mid,0,2117.02,10606.35,10585.1,21.25,9.267297098812008,4,4,5,13,424.25,6.2025,0.0812,Champion,0,Regular Buyers
13634,33,5,1575.16,0,0.0,0.0,0.0,3.33,12.75,156,Mid,0,1575.16,7875.8,7875.8,0.0,8.971677009003937,4,4,4,12,315.03,4.716,0.0,Loyal,0,Regular Buyers
13635,68,1,1071.03,0,0.0,0.0,0.0,2.41,11.95,62,Low,0,1071.03,1071.03,1071.03,0.0,6.977309326313799,3,1,4,8,1071.03,3.582,0.0,Potential,0,Regular Buyers
13636,37,5,949.12,1,7.5,0.2,0.0079,3.79,16.65,57,High,0,941.62,4745.6,4708.1,37.5,8.457252085949271,3,4,4,11,189.82,2.8761,0.0847,Loyal,0,Regular Buyers
13637,52,3,810.5,0,0.0,0.0,0.0,2.37,12.75,79,Low,0,810.5,2431.5,2431.5,0.0,7.79667481406016,3,3,3,9,270.17,2.573,0.0,Potential,0,Regular Buyers
13638,16,1,122.64,0,0.0,0.0,0.0,2.99,12.75,8,Mid,0,122.64,122.64,122.64,0.0,4.817374117263916,4,1,1,6,122.64,0.3494,0.0,At-Risk,0,Regular Buyers
13639,74,1,1033.34,0,0.0,0.0,0.0,1.44,3.75,39,Low,0,1033.34,1033.34,1033.34,0.0,6.941518821134943,2,1,4,7,1033.34,3.5268,0.0,Potential,0,Regular Buyers
13642,216,1,354.8,0,0.0,0.0,0.0,3.25,16.95,57,Mid,0,354.8,354.8,354.8,0.0,5.874368775231734,1,1,2,4,354.8,2.3497,0.0,Lost,0,Regular Buyers
13643,31,3,519.44,0,0.0,0.0,0.0,2.39,8.5,24,Low,0,519.44,1558.3200000000002,1558.3200000000002,0.0,7.352005107776781,4,3,3,10,173.15,1.546,0.0,Loyal,0,Regular Buyers
13644,16,4,2624.26,1,26.74,0.25,0.0102,3.04,25.0,144,Mid,0,2597.52,10497.04,10390.08,106.96000000000095,9.248703024793272,4,4,5,13,656.06,7.4765,0.1061,Champion,0,Regular Buyers
13645,120,1,252.1,0,0.0,0.0,0.0,3.37,9.95,5,Mid,0,252.1,252.1,252.1,0.0,5.533784667551078,2,1,2,5,252.1,1.0206,0.0,At-Risk,0,Regular Buyers
13647,10,4,1678.12,1,7.9,0.25,0.0047,3.32,12.75,65,Mid,0,1670.22,6712.48,6680.88,31.599999999999454,8.807154664060441,5,4,4,13,419.53,4.7006,0.1028,Champion,0,Regular Buyers
13649,257,2,346.6,0,0.0,0.0,0.0,3.19,12.75,23,Mid,0,346.6,693.2,693.2,0.0,6.542760103427686,1,2,2,5,173.3,3.1509,0.0,At-Risk,0,Regular Buyers
13650,17,6,1836.34,1,27.0,0.1667,0.0147,3.15,12.75,79,Mid,0,1809.34,11018.039999999999,10856.039999999999,162.0,9.292568996484068,4,5,4,13,306.06,5.2467,0.0755,Champion,0,Regular Buyers
13651,35,2,94.2,0,0.0,0.0,0.0,6.06,15.0,6,High,1,94.2,188.4,188.4,0.0,5.243861180751978,3,2,1,6,47.1,0.2837,0.0,At-Risk,0,Regular Buyers
13652,46,3,1095.08,0,0.0,0.0,0.0,3.12,7.95,48,Mid,0,1095.08,3285.24,3285.24,0.0,8.097499333057339,3,3,4,10,365.03,3.4115,0.0,Loyal,0,Regular Buyers
13654,43,6,2707.33,0,0.0,0.0,0.0,2.53,16.95,157,Mid,0,2707.33,16243.98,16243.98,0.0,9.695539216954398,3,5,5,13,451.22,8.356,0.0,Champion,0,Regular Buyers
13655,114,2,932.97,0,0.0,0.0,0.0,3.33,10.95,52,Mid,0,932.97,1865.94,1865.94,0.0,7.532056005906942,2,2,3,7,466.48,3.6876,0.0,Potential,0,Regular Buyers
13656,165,2,379.65,0,0.0,0.0,0.0,1.72,9.95,49,Low,0,379.65,759.3,759.3,0.0,6.633713092234391,2,2,2,6,189.82,1.8795,0.0,At-Risk,0,Regular Buyers
13657,11,2,382.14,0,0.0,0.0,0.0,2.99,15.0,16,Mid,0,382.14,764.28,764.28,0.0,6.640241779931987,5,2,2,9,191.07,1.0734,0.0,Potential,0,Regular Buyers
13658,10,5,2639.17,2,217.7,0.4,0.0825,4.02,41.75,91,High,1,2421.47,13195.85,12107.349999999999,1088.5000000000018,9.401650576231917,5,4,5,14,527.83,7.3926,0.2095,Champion,0,Regular Buyers
13659,206,2,1573.2,1,22.35,0.5,0.0142,3.83,65.0,92,High,1,1550.85,3146.4,3101.7,44.70000000000027,8.04002797914286,1,2,4,7,786.6,9.7714,0.2085,Potential,0,Regular Buyers
13662,86,3,897.76,4,18.68,1.3333,0.0208,3.28,16.95,50,Mid,0,879.08,2693.2799999999997,2637.2400000000002,56.03999999999951,7.877867307152658,2,3,3,8,299.25,3.1949,0.5458,Potential,0,Regular Buyers
13663,179,1,189.47,0,0.0,0.0,0.0,4.5,8.25,13,High,1,189.47,189.47,189.47,0.0,5.249494701850468,2,1,1,4,189.47,1.0078,0.0,Lost,0,Regular Buyers
13666,60,3,84.65,0,0.0,0.0,0.0,3.74,8.5,12,High,0,84.65,253.95000000000002,253.95000000000002,0.0,5.541067447501165,3,3,1,7,28.22,0.2757,0.0,Potential,0,Regular Buyers
13667,149,1,305.02,0,0.0,0.0,0.0,2.43,9.95,82,Low,0,305.02,305.02,305.02,0.0,5.723650459293667,2,1,2,5,305.02,1.3992,0.0,At-Risk,0,Regular Buyers
13668,3,21,6363.59,8,147.52,0.381,0.0232,2.98,16.95,284,Mid,0,6216.07,133635.39,130537.47,3097.920000000013,11.779423251575096,5,5,5,15,303.03,17.4824,0.1663,Champion,1,Champion Buyers
13669,51,2,218.55,0,0.0,0.0,0.0,2.75,12.75,9,Mid,0,218.55,437.1,437.1,0.0,6.082447194819853,3,2,1,6,109.28,0.6916,0.0,At-Risk,0,Regular Buyers
13670,75,1,349.7,0,0.0,0.0,0.0,1.88,8.25,25,Low,0,349.7,349.7,349.7,0.0,5.859931157146132,2,1,2,5,349.7,1.1976,0.0,At-Risk,0,Regular Buyers
13672,301,2,186.39,4,257.85,2.0,1.3834,4.46,6.75,4,High,1,0.0,372.78,0.0,372.78,0.0,1,2,1,4,93.2,2.8241,1.63,Lost,-1,Extreme Returner
13673,19,2,396.92,0,0.0,0.0,0.0,3.3,29.95,47,Mid,0,396.92,793.84,793.84,0.0,6.678140836537615,4,2,2,8,198.46,1.1406,0.0,Potential,0,Regular Buyers
13675,151,2,486.82,0,0.0,0.0,0.0,1.9,4.95,25,Low,0,486.82,973.64,973.64,0.0,6.882068172046152,2,2,2,6,243.41,2.2538,0.0,At-Risk,0,Regular Buyers
13678,152,1,232.6,0,0.0,0.0,0.0,0.39,0.79,16,Low,0,232.6,232.6,232.6,0.0,5.453610250954072,2,1,1,4,232.6,1.0819,0.0,Lost,0,Regular Buyers
13680,1,4,3722.42,1,1520.11,0.25,0.4084,2.21,9.95,164,Low,0,2202.31,14889.68,8809.24,6080.4400000000005,9.08366996032989,5,4,5,14,930.6,10.1705,0.345,Champion,0,Regular Buyers
13681,18,4,827.83,0,0.0,0.0,0.0,2.9,7.95,37,Mid,0,827.83,3311.32,3311.32,0.0,8.105404129195385,4,4,3,11,206.96,2.372,0.0,Loyal,0,Regular Buyers
13682,187,1,59.5,0,0.0,0.0,0.0,7.08,12.75,3,High,1,59.5,59.5,59.5,0.0,4.102643365036796,1,1,1,3,59.5,0.3306,0.0,Lost,0,Regular Buyers
13684,286,1,67.23,1,3.0,1.0,0.0446,1.74,3.0,29,Low,0,64.23,67.23,64.23,3.0,4.177919485808005,1,1,1,3,67.23,0.83,0.4268,Lost,0,Regular Buyers
13685,3,7,3119.44,0,0.0,0.0,0.0,0.7,1.95,29,Low,0,3119.44,21836.08,21836.08,0.0,9.99136472128655,5,5,5,15,445.63,8.5699,0.0,Champion,0,Regular Buyers
13686,183,1,72.0,0,0.0,0.0,0.0,1.16,2.1,8,Low,0,72.0,72.0,72.0,0.0,4.290459441148391,1,1,1,3,72.0,0.3913,0.0,Lost,0,Regular Buyers
13689,63,1,910.0,0,0.0,0.0,0.0,1.7,1.79,6,Low,0,910.0,910.0,910.0,0.0,6.814542897259958,3,1,3,7,910.0,2.9934,0.0,Potential,0,Regular Buyers
13690,59,1,172.25,0,0.0,0.0,0.0,5.97,14.95,9,High,1,172.25,172.25,172.25,0.0,5.1547356380700124,3,1,1,5,172.25,0.5593,0.0,At-Risk,0,Regular Buyers
13692,25,3,1488.32,2,21.45,0.6667,0.0144,2.6,35.95,48,Mid,0,1466.87,4464.96,4400.61,64.35000000000036,8.389725662068857,4,3,4,11,496.11,4.3518,0.2753,Loyal,0,Regular Buyers
13694,4,50,65039.62,10,2386.52,0.2,0.0367,1.57,12.75,366,Low,0,62653.1,3251981.0,3132655.0,119326.0,14.957391764991208,5,5,5,15,1300.79,179.1725,0.102,Champion,-1,Whale Buyer
13695,31,15,2504.13,0,0.0,0.0,0.0,2.65,15.0,46,Mid,0,2504.13,37561.950000000004,37561.950000000004,0.0,10.533773471239082,4,5,5,14,166.94,7.4528,0.0,Champion,0,Regular Buyers
13697,39,1,151.3,0,0.0,0.0,0.0,1.39,4.25,12,Low,0,151.3,151.3,151.3,0.0,5.025852259901116,3,1,1,5,151.3,0.4613,0.0,At-Risk,0,Regular Buyers
13699,155,1,308.58,0,0.0,0.0,0.0,6.31,7.95,14,High,1,308.58,308.58,308.58,0.0,5.735216540145731,2,1,2,5,308.58,1.4556,0.0,At-Risk,0,Regular Buyers
13700,26,10,2265.12,0,0.0,0.0,0.0,1.59,8.5,139,Low,0,2265.12,22651.199999999997,22651.199999999997,0.0,10.028012256437169,4,5,5,14,226.51,6.6426,0.0,Champion,0,Regular Buyers
13703,318,1,99.5,0,0.0,0.0,0.0,9.95,9.95,1,High,1,99.5,99.5,99.5,0.0,4.61015772749913,1,1,1,3,99.5,2.0306,0.0,Lost,0,Regular Buyers
13704,5,9,2308.06,1,12.75,0.1111,0.0055,3.33,16.95,111,Mid,0,2295.31,20772.54,20657.79,114.75,9.935896173678731,5,5,5,15,256.45,6.3759,0.0477,Champion,0,Regular Buyers
13705,8,3,711.86,0,0.0,0.0,0.0,7.61,165.0,25,High,1,711.86,2135.58,2135.58,0.0,7.666961698801496,5,3,3,11,237.29,1.9829,0.0,Loyal,0,Regular Buyers
13706,303,1,330.79,0,0.0,0.0,0.0,2.77,19.95,20,Mid,0,330.79,330.79,330.79,0.0,5.8045022386644325,1,1,2,4,330.79,5.1686,0.0,Lost,0,Regular Buyers
13707,267,2,806.41,0,0.0,0.0,0.0,4.46,35.95,48,High,1,806.41,1612.82,1612.82,0.0,7.3863593184470435,1,2,3,6,403.2,8.0641,0.0,At-Risk,0,Regular Buyers
13708,271,1,296.88,0,0.0,0.0,0.0,2.06,10.95,49,Low,0,296.88,296.88,296.88,0.0,5.696690720842445,1,1,2,4,296.88,3.0925,0.0,Lost,0,Regular Buyers
13709,4,13,6328.05,4,78.94,0.3077,0.0125,3.55,25.0,244,High,0,6249.11,82264.65000000001,81238.43,1026.2200000000157,11.305155999421553,5,5,5,15,486.77,17.4326,0.1306,Champion,1,Champion Buyers
13710,32,1,180.48,0,0.0,0.0,0.0,1.17,2.1,8,Low,0,180.48,180.48,180.48,0.0,5.201145454795763,4,1,1,6,180.48,0.5387,0.0,At-Risk,0,Regular Buyers
13711,219,2,252.06,0,0.0,0.0,0.0,3.78,9.95,11,High,0,252.06,504.12,504.12,0.0,6.224796024809682,1,2,2,5,126.03,1.7031,0.0,At-Risk,0,Regular Buyers
13712,247,1,228.84,0,0.0,0.0,0.0,1.23,2.95,10,Low,0,228.84,228.84,228.84,0.0,5.437383414671034,1,1,1,3,228.84,1.907,0.0,Lost,0,Regular Buyers
13715,281,5,1079.34,3,25.4,0.6,0.0235,2.28,7.95,89,Low,0,1053.94,5396.7,5269.700000000001,126.99999999999909,8.56991846003912,1,4,4,9,215.87,12.5505,0.2541,Potential,0,Regular Buyers
13716,269,1,138.28,0,0.0,0.0,0.0,1.42,4.25,21,Low,0,138.28,138.28,138.28,0.0,4.936486295459933,1,1,1,3,138.28,1.411,0.0,Lost,0,Regular Buyers
13717,32,6,1445.01,1,12.75,0.1667,0.0088,2.04,16.95,92,Low,0,1432.26,8670.06,8593.56,76.5,9.058884723952756,4,5,4,13,240.84,4.3135,0.072,Champion,0,Regular Buyers
13718,246,2,306.55,0,0.0,0.0,0.0,5.53,12.75,9,High,1,306.55,613.1,613.1,0.0,6.420157781335353,1,2,2,5,153.28,2.5335,0.0,At-Risk,0,Regular Buyers
13719,15,5,1041.68,0,0.0,0.0,0.0,3.27,25.0,56,Mid,0,1041.68,5208.400000000001,5208.400000000001,0.0,8.558219964967835,4,4,4,12,208.34,2.9593,0.0,Loyal,0,Regular Buyers
13720,117,4,799.9,0,0.0,0.0,0.0,3.18,15.0,42,Mid,0,799.9,3199.6,3199.6,0.0,8.07109357121189,2,4,3,9,199.98,3.1996,0.0,Potential,0,Regular Buyers
13721,36,1,524.14,0,0.0,0.0,0.0,2.85,10.4,28,Mid,0,524.14,524.14,524.14,0.0,6.263664893709055,3,1,3,7,524.14,1.5835,0.0,Potential,0,Regular Buyers
13722,132,3,2375.41,1,6.25,0.3333,0.0026,2.88,12.75,75,Mid,0,2369.16,7126.23,7107.48,18.75,8.8690437165387,2,3,5,10,791.8,10.1081,0.1349,Loyal,0,Regular Buyers
13723,217,1,199.85,0,0.0,0.0,0.0,5.28,9.95,6,High,1,199.85,199.85,199.85,0.0,5.302558360805291,1,1,1,3,199.85,1.3323,0.0,Lost,0,Regular Buyers
13725,50,8,1980.56,3,170.75,0.375,0.0862,4.34,14.95,95,High,1,1809.81,15844.48,14478.48,1366.0,9.58048775369266,3,5,4,12,247.57,6.2478,0.2017,Loyal,0,Regular Buyers
13726,39,2,1079.66,0,0.0,0.0,0.0,1.08,2.55,39,Low,0,1079.66,2159.32,2159.32,0.0,7.678011637853506,3,2,4,9,539.83,3.2916,0.0,Potential,0,Regular Buyers
13727,29,2,333.48,0,0.0,0.0,0.0,2.94,7.95,19,Mid,0,333.48,666.96,666.96,0.0,6.504228291504232,4,2,2,8,166.74,0.9866,0.0,Potential,0,Regular Buyers
13728,37,6,1016.14,0,0.0,0.0,0.0,5.45,12.75,38,High,1,1016.14,6096.84,6096.84,0.0,8.715689889093118,3,5,4,12,169.36,3.0792,0.0,Loyal,0,Regular Buyers
13730,136,2,752.6,0,0.0,0.0,0.0,3.24,12.75,38,Mid,0,752.6,1505.2,1505.2,0.0,7.317345201667251,2,2,3,7,376.3,3.258,0.0,Potential,0,Regular Buyers
13731,219,2,610.59,0,0.0,0.0,0.0,4.29,14.95,36,High,1,610.59,1221.18,1221.18,0.0,7.108391428393035,1,2,3,6,305.3,4.1256,0.0,At-Risk,0,Regular Buyers
13732,28,1,491.86,0,0.0,0.0,0.0,1.58,4.95,33,Low,0,491.86,491.86,491.86,0.0,6.200225158054739,4,1,3,8,491.86,1.4509,0.0,Potential,0,Regular Buyers
13735,25,4,2885.24,4,119.06,1.0,0.0413,4.04,16.95,158,High,1,2766.18,11540.96,11064.72,476.2399999999998,9.311607320408855,4,4,5,13,721.31,8.4364,0.4248,Champion,0,Regular Buyers
13736,5,2,731.9,1,7.9,0.5,0.0108,2.18,16.95,166,Low,0,724.0,1463.8,1448.0,15.799999999999955,7.278628942320682,5,2,3,10,365.95,2.0218,0.2065,Loyal,0,Regular Buyers
13737,200,1,339.6,0,0.0,0.0,0.0,3.85,12.75,29,High,1,339.6,339.6,339.6,0.0,5.830708768228588,1,1,2,4,339.6,2.0335,0.0,Lost,0,Regular Buyers
13739,18,1,216.9,0,0.0,0.0,0.0,5.48,6.95,3,High,1,216.9,216.9,216.9,0.0,5.384036241950574,4,1,1,6,216.9,0.6215,0.0,At-Risk,0,Regular Buyers
13740,241,1,350.75,0,0.0,0.0,0.0,1.6,7.95,23,Low,0,350.75,350.75,350.75,0.0,5.862920695994498,1,1,2,4,350.75,2.7837,0.0,Lost,0,Regular Buyers
13741,72,3,668.43,1,2.1,0.3333,0.0031,5.23,12.75,34,High,1,666.33,2005.29,1998.9900000000002,6.299999999999727,7.600897459529582,3,3,3,9,222.81,2.2659,0.1352,Potential,0,Regular Buyers
